title,url
Challenges in the use of a support tool with automated review in student learning of programming courses,https://linkinghub.elsevier.com/retrieve/pii/S1877050918319306
Teaching Case Design of Robot Project-Based Programming Based on STEM Concept,https://dl.acm.org/doi/10.1145/3582580.3582628
Study on the performance evaluation of online teaching using the quantile regression analysis and artificial neural network,http://link.springer.com/10.1007/s11227-015-1599-1
Enhanced Logical Representations of a Real Network Based on an Algebraic Model,https://ieeexplore.ieee.org/document/9091797/
Factors and actors leading to the adoption of a JavaScript framework,http://link.springer.com/10.1007/s10664-018-9613-x
MOOC-Ready System for a Course on Fundamentals of Programming using C: Development and Analysis,https://dl.acm.org/doi/10.1145/3369199.3369223
Learning by Reviewing Paper-Based Programming Assessments,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053187260&doi=10.1007%2f978-3-319-98572-5_39&partnerID=40&md5=c97b29845088854b742676ba83f987fa
Using a Functional Board Game Language to Teach Middle School Programming,https://ieeexplore.ieee.org/document/9962569/
Exploring the Use of Games and a Domain-Specific Teaching Language in CS0,https://dl.acm.org/doi/10.1145/3502718.3524812
Text Processing Education Using a Block-Based Programming Language,https://ieeexplore.ieee.org/document/9976056/
Design from detail: Analyzing data from a global day of coderetreat,https://www.sciencedirect.com/science/article/pii/S0950584916300519
Learning programming online: a racket-course for elementary school teachers in Finland,https://dl.acm.org/doi/10.1145/2999541.2999567
Reusing Bugged Source Code to Support Novice Programmers in Debugging Tasks,https://doi.org/10.1145/3355616
Predicting Academic Grades of Students in Computer Programming Using Classification Algorithms,https://ieeexplore.ieee.org/document/10112996/
RoBlock: Programming Learning with Mobile Robotics,https://doi.org/10.1145/2899415.2925484
Willow: A Tool for Interactive Programming Visualization to Help in the Data Structures and Algorithms Teaching-Learning Process,https://doi.org/10.1145/3350768.3351303
On the value of Second Life for students’ engagement in blended and online courses: A comparative study from the Higher Education in Greece,http://link.springer.com/10.1007/s10639-013-9294-4
The development of online and offline integration teaching of mental health education for college students based on sequential quadratic programming algorithm,https://www.sciendo.com/article/10.2478/amns.2023.2.00597
A study of learning motivation of senior high schools by applying unity and mblock on programming languages courses,https://iopscience.iop.org/article/10.1088/1742-6596/1456/1/012037
Metodología para la formulación de problemas de programación en función del desarrollo local,http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-76962021000401091〈=pt
SimplyTrans: A Simplified Approach to Sinhala-Based Coding and Introductory Programming Language Localization,https://ieeexplore.ieee.org/document/9660709/
INDIeAuthor: A Metamodel-Based Textual Language for Authoring Educational Courses,https://ieeexplore.ieee.org/document/8693779/
Investigating the Teaching of Block Programming in High School,https://dl.acm.org/doi/10.1145/3535511.3535543
Coding Dojo as a transforming practice in collaborative learning of programming: an experience report,https://doi.org/10.1145/3131151.3131180
Educational Data Mining and Learning Analytics in Programming: Literature Review and Case Studies,https://doi.org/10.1145/2858796.2858798
Teaching of IA-32 Assembly Language Programming Using Intel® Galileo,http://link.springer.com/10.1007/978-3-319-71084-6_27
"Non-Native English Speakers Learning Computer Programming: Barriers, Desires, and Design Opportunities",https://doi.org/10.1145/3173574.3173970
Herramienta para la Enseñanza de la Programación usando Elementos Gráficos,http://www.scielo.pt/scielo.php?script=sci_arttext&pid=S1646-98952021000100050〈=pt
What about the usability in low-code platforms? A systematic literature review,https://www.sciencedirect.com/science/article/pii/S259011842200082X
Learning Computer Programming: A Gamified Approach,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134629754&doi=10.4230%2fOASIcs.ICPEC.2022.11&partnerID=40&md5=5d33e59f3906d14ecf31578707e7673e
Challenges of Teaching Programming in StackOverflow Era,http://link.springer.com/10.1007/978-3-030-68198-2_65
Providing collaborative learning support with social media in an integrated environment,http://link.springer.com/10.1007/s11280-012-0172-6
The introductory computer programming course is first and foremost a language course,https://dl.acm.org/doi/10.1145/3152433
Contextualized Programming Language Documentation,https://dl.acm.org/doi/10.1145/3563835.3567654
Development of a Programming Course for Students of a Teacher Training Higher Education Institution Using the Programming Language Python,http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2307-79992020000400023〈=pt
Learning problem generator for introductory programming courses,https://www.sciencedirect.com/science/article/pii/S2665963823000568
The use of WEB-oriented Technologies in the Process of WEB-programming Teaching for Technical Universities Students,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127380931&partnerID=40&md5=d7052529c25b7cc502590fc33cf96780
Effect of the use of block-based languages in programming learning,https://ieeexplore.ieee.org/document/9982348/
Gamified teaching model to promote learning of algorithms and programming,https://ieeexplore.ieee.org/document/9141027/
Bringing Linguistics to a Programming Class: A Problem of Automatic Text Generation for Describing Data Series,https://ebooks.iospress.nl/doi/10.3233/FAIA220291
Learning and Compositionality: a Unification Attempt via Connectionist Probabilistic Programming,https://arxiv.org/abs/2208.12789
Teaching platform of resonant system based on the hybrid programming of MATLAB and C++,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12784/2692424/Teaching-platform-of-resonant-system-based-on-the-hybrid-programming/10.1117/12.2692424.full
Research on the Application of Gamification Programming Teaching for High School Students’ Computational Thinking Development,https://ieeexplore.ieee.org/document/10107843/
ARCS approach to PTA-based programming language practice sessions: Factors influencing Programming Problem-Solving Skills,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151440022&doi=10.1007%2fs10639-023-11740-6&partnerID=40&md5=e24277c011cd9e8958ab2224e0247a75
PROud-A gamification framework based on programming exercises usage data,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061213142&doi=10.3390%2finfo10020054&partnerID=40&md5=b7cc8abeb57718e20904ee4ae5d1f209
Fostering Students-Driven Learning of Computer Programming with an Ensemble of E-Learning Tools,http://link.springer.com/10.1007/978-3-319-77712-2_28
Computer Programming Education in Portuguese Universities,https://drops.dagstuhl.de/entities/document/10.4230/OASIcs.ICPEC.2020.21
Serious Games and Computer Programming Competencies Development in Educational Contexts,https://ieeexplore.ieee.org/document/10056238/
Serious game in web programming learning: A systematic literature review,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169786363&doi=10.23919%2fCISTI58278.2023.10211695&partnerID=40&md5=0544d4a6c577003ab30f89f7ba03af63
Empirical Study of Multimedia Learning Object to Enhance Introductory Programming Learning,https://doi.org/10.1145/3176653.3176691
The effects of prior experience and gender on middle school students' computer science learning and monitoring accuracy in the Use-Modify-Create progression,https://www.sciencedirect.com/science/article/pii/S1041608021000200
IT Employers’ Expectations from their Employees Regarding Java Programming Language,https://ieeexplore.ieee.org/document/10111221/
Educational Data Mining to Support Programming Learning Using Problem-Solving Data,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126336289&doi=10.1109%2fACCESS.2022.3157288&partnerID=40&md5=7cd06439c11feacdbec308538d38e864
Effects of Infusing Interactive and Collaborative Learning to Teach an Introductory Programming Course,https://ieeexplore.ieee.org/document/9028657/
An Effective Approach to Teach an Introductory Computer Science Course with Computational Thinking and Flow-Chart Based Visual Programming,https://ieeexplore.ieee.org/document/9273930/
Educational Data Mining to Support Programming Learning Using Problem-Solving Data,https://ieeexplore.ieee.org/document/9729752/
Augmented Primitive Data Types of Programming Language,https://dl.acm.org/doi/10.1145/3377049.3377127
A Personalized Group-Based Recommendation Approach for Web Search in E-Learning,https://ieeexplore.ieee.org/document/8395492/
How the nature of programming and learning materials affects novice learner's motivation and programming ability,https://dl.acm.org/doi/10.1145/3178158.3178184
Embedding Algorithms and Programs in QR Codes for Improving Teaching and Learning through Mobile Devices,https://ieeexplore.ieee.org/document/10245843/
What Do Students Feel about Learning Programming Using Both English and Their Native Language?,http://ieeexplore.ieee.org/document/8064423/
Role of Live-coding in Learning Introductory Programming,https://dl.acm.org/doi/10.1145/3279720.3279725
Nested-Decider: An Animation Program for Aiding Teaching and Learning of Decisions/Nested Decisions,https://link.springer.com/10.1007/978-3-031-21076-1_8
An Exploration of Electroencephalogram Brain Activity Signals of Computer Science Learners in C++ Programming Using Emotiv EpocX: A Correlation and Regression Analysis,https://ieeexplore.ieee.org/document/10040509/
An Automated Approach to Assist Teachers in Recommending Groups of Students Associated with Collaborative Learning Techniques Using Learning Paths in Virtual Learning Environments,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164975091&doi=10.1007%2f978-3-031-36336-8_17&partnerID=40&md5=bbce31bef3dbf2e6df6176bb39a7495d
A Spiral Bilingual-Programming Approach for Teaching Concurrency and Parallelism,https://ieeexplore.ieee.org/document/9274206/
Game programming for improving learning experience,https://doi.org/10.1145/2591708.2591737
A Framework of an Automatic Assessment System for Learning Programming,http://link.springer.com/10.1007/978-3-319-24584-3_82
Fast and Efficient Local-Search for Genetic Programming Based Loss Function Learning,https://dl.acm.org/doi/10.1145/3583131.3590361
Kansei — learning: emotional writing work on programming lectures,https://www.e3s-conferences.org/10.1051/e3sconf/202124411031
Educational Process Mining for Verifying Student Learning Paths in an Introductory Programming Course,https://ieeexplore.ieee.org/document/9274125/
Benefit of an e-learning environment including real and simulated plants for teaching mechanical engineering freshman in programming C,http://ieeexplore.ieee.org/document/6864958/
CODECAST: An Innovative Technology to Facilitate Teaching and Learning Computer Programming in a C Language Online Course,https://doi.org/10.1145/3051457.3053970
Code Weaver: A Tangible Programming Learning Tool with Mixed Reality Interface,https://doi.org/10.1145/3355056.3364561
Identifying Students' Mental Model for Java Programming Subject,https://doi.org/10.1145/3345120.3345146
Comparison between Pseudocode Usage and Visual Programming with Scratch in Programming Teaching,https://ieeexplore.ieee.org/document/8783348/
Comparison between the use of pseudocode and visual programming in programming teaching: An evaluation from scratch tool,https://ieeexplore.ieee.org/document/8399305/
UtilizaÃ§Ã£o da Linguagem de ProgramaÃ§Ã£o Scratch na Aprendizagem de FunÃ§Ãµes do 1Âº Grau,http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-99592020000200008〈=pt
Pedagogies for the open knowledge society,http://educationaltechnologyjournal.springeropen.com/articles/10.1186/s41239-016-0033-y
Engineering Students’ Experiences of Assessment in Introductory Computer Science Courses,https://ieeexplore.ieee.org/document/10036401/
Using Augmented Reality in programming learning: A systematic mapping study,https://ieeexplore.ieee.org/document/9454149/
Development of Computational Story for Teaching Algorithm and Programming,https://ieeexplore.ieee.org/document/8878556/
"Gamification Works, but How and to Whom?: An Experimental Study in the Context of Programming Lessons",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103321786&doi=10.1145%2f3408877.3432419&partnerID=40&md5=7a349b7be348adaafad985d9547dd98a
Virtual Programming Lab for Moodle: Automatic Program Assessment in a First-year University Course,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159399343&doi=10.1007%2f978-3-030-97095-6_12&partnerID=40&md5=319089bd16b4767e8d8887cf5b13feb5
Next-Step Hint Generation for Introductory Programming Using Large Language Models,https://dl.acm.org/doi/10.1145/3636243.3636259
Successful Development of Problem-Solving and Computing Programming Competences in Children Using Arduino,https://ieeexplore.ieee.org/document/9950596/
Which cognitive abilities underlie computational thinking? Criterion validity of the Computational Thinking Test,https://www.sciencedirect.com/science/article/pii/S0747563216306185
Learner success and the factors influencing it in computer programming MOOC,https://link.springer.com/10.1007/s10639-022-11535-1
Effectiveness of an Online Course in Programming in a State University in the Philippines,https://arxiv.org/abs/2211.14430
A framework for the development and improvement of computational thinking for high school learners using a programming language and learner management system,http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2519-56702020000200009〈=pt
Employing an underwater vehicle in education as a learning tool for Python programming,https://onlinelibrary.wiley.com/doi/10.1002/cae.22693
Revisiting Semi-Supervised Learning for Online Deceptive Review Detection,http://ieeexplore.ieee.org/document/7822945/
A Theorem Proving Approach to Programming Language Semantics,https://ieeexplore.ieee.org/document/10172578/
Teaching Parallel Programming with Java and Pyjama,https://doi.org/10.1145/3478432.3499115
Model-Agnostic Syntactical Information for Pre-Trained Programming Language Models,https://ieeexplore.ieee.org/document/10173960/
Process Activity Ontology Learning From Event Logs Through Gamification,https://ieeexplore.ieee.org/document/9648191/
A Tool for Describing and Checking Natural Semantics Definitions of Programming Languages,https://arxiv.org/abs/2209.09471
Program learning for beginners: Survey and taxonomy of programming learning tools,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049595170&doi=10.1109%2fICEED.2017.8251181&partnerID=40&md5=4011fcace18d2644800efe748a7638b7
Influence of the programming environment on programming education,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979774542&doi=10.1145%2f2899415.2925477&partnerID=40&md5=bc217470ca70ff631ff164920799d203
Analysis of the learning effects between text-based and visual-based beginner programming environments,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015927696&doi=10.1109%2fICEED.2016.7856073&partnerID=40&md5=a7d8865b9ccf5728776b08688a97960f
Learning Effects in Programming Learning Using Python and Raspberry Pi: Case Study with Elementary School Students,https://ieeexplore.ieee.org/document/9225866/
Teaching Data Structures through Group Based Collaborative Peer Interactions,https://doi.org/10.1145/3375258.3375270
A Video Game-Like Approach to Supporting Novices in Learning Programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112054345&doi=10.1007%2f978-3-030-77943-6_6&partnerID=40&md5=db7611bc590aa4b76c7650ab44dd58c7
Code Weaver: A Tangible Programming Learning Tool with Mixed Reality Interface,https://dl.acm.org/doi/10.1145/3355056.3364561
Novel Teaching Strategies for Lab-Centric Courses:Case Study of Programming Course,https://ieeexplore.ieee.org/document/8590126/
Android-based mobile device as a programming environment in a school programming class,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974624012&doi=10.17485%2fijst%2f2016%2fv9i20%2f94488&partnerID=40&md5=cd3f5cab4eadb923d08316d1e7eef5ea
Teaching Cybersecurity Using the Cloud,http://ieeexplore.ieee.org/document/7089256/
A Mobile Application to Teach Coding and Computational Thinking in Scratch Programming Language,http://link.springer.com/10.1007/978-3-030-04164-9_106
One mobile application for the development of programming skills of secondary school students,https://www.sciencedirect.com/science/article/pii/S1877050917324833
Issues and Challenges for Teaching Successful Programming Courses at National Secondary Schools of Malaysia,https://link.springer.com/10.1007/978-981-33-4069-5_41
Investigating the effects of personality traits on pair programming in a higher education setting through a family of experiments,http://link.springer.com/10.1007/s10664-012-9238-4
Towards a semantic comparison system of source code for support in learning programming,https://dl.acm.org/doi/10.1145/3468978.3468982
Investigating Best Practices in the Design of Automated Feedback to Improve Students' Performance and Learning,https://doi.org/10.1145/3372782.3407107
Pedagogic dilemmas to flows of knowledge in the age of digital technology,http://educationaltechnologyjournal.springeropen.com/articles/10.1186/s41239-016-0030-1
A feedback-oriented platform for deliberate programming practice,https://dl.acm.org/doi/10.1145/3341525.3393996
Use of PSeInt in teaching programming: a case study,https://dl.acm.org/doi/10.1145/3401895.3402083
Understanding the gap between software process practices and actual practice in very small companies,http://link.springer.com/10.1007/s11219-015-9282-6
Research challenges in accessible MOOCs: a systematic literature review 2008–2016,http://link.springer.com/10.1007/s10209-017-0531-2
A Code Completion Problem in C Programming Learning Assistant System,https://ieeexplore.ieee.org/document/9419621/
PAVT: a tool to visualize and teach parsing algorithms,http://link.springer.com/10.1007/s10639-018-9739-x
Learning Frameworks for Dynamic Joint RF Energy Harvesting and Channel Access,https://ieeexplore.ieee.org/document/8746268/
Gamesonomy vs scratch: Two different ways to introduce programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060279196&partnerID=40&md5=4d49bb416719d6dea1aede4cc2ac21a1
Experiences in bridging from functional to object-oriented programming,https://dl.acm.org/doi/10.1145/3358711.3361628
Applying PBL in Teaching Programming: an Experience Report,https://ieeexplore.ieee.org/document/8658978/
Fostering effective inter-team knowledge sharing in agile software development,http://link.springer.com/10.1007/s10664-014-9307-y
Comparative Analysis of Binary and Interpolation Search Algorithms on Integer Data Using C Programming Language,https://ieeexplore.ieee.org/document/10277955/
CodeSpells: bridging educational language features with industry-standard languages,https://doi.org/10.1145/2674683.2674684
A Systems Engineering Hackathon – A Methodology Involving Multiple Stakeholders to Progress Conceptual Design of a Complex Engineered Product,https://ieeexplore.ieee.org/document/8399740/
Cognitive overload in immersive virtual reality in education: More presence but less learnt?,https://link.springer.com/10.1007/s10639-023-12379-z
Differential Evolution With Dynamic Parameters Selection for Optimization Problems,http://ieeexplore.ieee.org/document/6600821/
Efficient Classification of Student Help Requests in Programming Courses Using Large Language Models,https://arxiv.org/abs/2310.20105
Programming Experience Requirements for Future Visual Development Environments,https://www.scitepress.org/DigitalLibrary/Link.aspx?doi=10.5220/0011082500003182
Exploring the first experiences of computer programming of older people with low levels of formal education: A participant observational case study,https://www.sciencedirect.com/science/article/pii/S1071581920301798
Teaching Computational Thinking and Introduction to Programming through Robotics amid the Covid19 Pandemic - An Experience Report,https://ieeexplore.ieee.org/document/9725169/
An Exploration of Teachers’ Perspective About the Learning of Iteration-Control Constructs,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078518828&doi=10.1007%2f978-3-030-33759-9_2&partnerID=40&md5=7e992c7c4db35188b94fc70ab739c62a
Teaching Practices of Software Testing in Programming Education,https://ieeexplore.ieee.org/document/9274256/
A meta-analysis of teaching and learning computer programming: Effective instructional approaches and conditions,https://www.sciencedirect.com/science/article/pii/S0747563220301023
ANGELA: A novel approach of graphic notation based on the metaphor of road signs to facilitate the learning of programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075414806&doi=10.1145%2f3362789.3362871&partnerID=40&md5=9591bc4904ff2ac0ba02d70f63fd2973
A modern approach to supporting program visualization: from a 2D notation to 3D representations using augmented reality,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090209204&doi=10.1007%2fs11042-020-09611-0&partnerID=40&md5=cf9aa51d3777d20c46d225fa75922975
An intelligent tutoring system to facilitate the learning of programming through the usage of dynamic graphic visualizations,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080855084&doi=10.3390%2fapp10041518&partnerID=40&md5=9f95689b804af500f4f265cf95a5751c
How to Assess Programming Skills: Review and Analysis,https://ieeexplore.ieee.org/document/9942789/
Success probability orientated optimization model for resource allocation of the technological innovation multi-project system,http://ieeexplore.ieee.org/document/7828328/
Pythia reloaded: an intelligent unit testing-based code grader for education,https://doi.org/10.1145/2792404.2792407
Research of Communication Activities Using Electronic Devices in Education,https://www.sciencedirect.com/science/article/pii/S1877042815025264
VR‐OCKS: A virtual reality game for learning the basic concepts of programming,https://onlinelibrary.wiley.com/doi/10.1002/cae.22172
Learning C language programming with executable flowchart language,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905190876&partnerID=40&md5=e4d81486a852ebbaf74e1358ae84bc70
Teachers’ Perspectives on Talk in the Programming Classroom : Language as a Mediator,https://dl.acm.org/doi/10.1145/3446871.3469751
"Novos 4.0 project: Critical pedagogy, active methodologies and human development in basic programming teaching",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085396597&doi=10.17851%2f1983-3652.13.1.120-136&partnerID=40&md5=911ea7ea2ae58e69d8685770bf8d3510
Prediction of Fly-rock using Gene Expression Programming and Teaching– learning-based Optimization Algorithm,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134311317&doi=10.22044%2fjme.2022.11825.2171&partnerID=40&md5=d30e30fa48679f00c3b0d8ae5b24baba
Leveraging competency framework to improve teaching and learning: A methodological approach,http://link.springer.com/10.1007/s10639-015-9383-7
Exploring potential roles of academic libraries in undergraduate data science education curriculum development,https://www.sciencedirect.com/science/article/pii/S0099133321000112
Learning secure programming in open source software communities: a socio-technical view,https://doi.org/10.1145/3178158.3178202
Learning Programming through Chemistry in a First-Year Scientific Computing Course,https://pubs.acs.org/doi/abs/10.1021/bk-2021-1387.ch004
The Interplay of Factors Affecting Learning of Introductory Programming: A Comparative Study of an Australian and an Indian University,https://ieeexplore.ieee.org/document/8468768/
Teaching C Programming Interactively at Scale Using Taskgrader: an Open-source Autograder Tool,https://dl.acm.org/doi/10.1145/3330430.3333670
CODECAST: An Innovative Technology to Facilitate Teaching and Learning Computer Programming in a C Language Online Course,https://dl.acm.org/doi/10.1145/3051457.3053970
Patterns of Student Help-Seeking When Using a Large Language Model-Powered Programming Assistant,https://dl.acm.org/doi/10.1145/3636243.3636249
A Modern Methodology for Teaching Programming at a University,http://link.springer.com/10.3103/S0147688218020077
Research and Practice of “423 Mode” Teaching Based on Scratch Assisted Instruction——Taking the Java Programming Course as an Example,https://iopscience.iop.org/article/10.1088/1742-6596/1624/2/022034
A C Language Learning Platform Based on Parsons Problems,https://link.springer.com/10.1007/978-981-99-2446-2_49
"Single- and Double-Loop Learning: Linking Free/Libre Open Source Software (FLOSS) Developer Motivation, Contribution, and Turnover Intentions",https://doi.org/10.1145/3433148.3433153
Effects of visualizing roles of variables with animation and IDE in novice program construction,https://www.sciencedirect.com/science/article/pii/S0736585316306426
Development of Problem Posing Learning Support System of Fill-in-the-Blank C Programs and Evaluation of its Effectiveness,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167869021&doi=10.1541%2fieejeiss.143.701&partnerID=40&md5=ef77e5753bffed790943287e8d31d0fb
Prompt Sensitivity of Language Model for Solving Programming Problems,https://ebooks.iospress.nl/doi/10.3233/FAIA220264
How Pairing by Code Similarity Influences Discussions in Peer Learning,https://doi.org/10.1145/3544549.3585837
"Understanding the “this” reference in object oriented programming: Misconceptions, conceptions, and teaching recommendations",https://link.springer.com/10.1007/s10639-020-10265-6
It's Like Python But: Towards Supporting Transfer of Programming Language Knowledge,https://ieeexplore.ieee.org/document/8506508/
A UML Programming Environment for ICT Related Subject at Junior High School,https://doi.org/10.1145/3369199.3369215
Trends Of Commonly Used Programming Languages in CS1 And CS2 Learning,https://ieeexplore.ieee.org/document/9569444/
Measuring and modeling programming experience,http://link.springer.com/10.1007/s10664-013-9286-4
Educational resource based on games for the reinforcement of engineering learning programming in mobile devices,http://ieeexplore.ieee.org/document/7528384/
Unplugged or plugged-in programming learning: A comparative experimental study,https://www.sciencedirect.com/science/article/pii/S0360131522000768
A Clustering-Based Computational Model to Group Students With Similar Programming Skills From Automatic Source Code Analysis Using Novel Features,https://ieeexplore.ieee.org/document/10122128/
Impact of Calango language in an Introductory Computer Programming Course,https://ieeexplore.ieee.org/document/9274150/
Accessible software development: a conceptual model proposal,http://link.springer.com/10.1007/s10209-019-00688-5
More Time or Better Tools? A Large-Scale Retrospective Comparison of Pedagogical Approaches to Teach Programming,http://ieeexplore.ieee.org/document/7440799/
Review on Challenges and Solutions in Novice Programming Education,https://ieeexplore.ieee.org/document/10031657/
Using game frameworks to teach computer programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018358738&doi=10.4018%2f978-1-5225-1034-5.ch010&partnerID=40&md5=dc075ac366a0c5d031ec5524314d087c
Using algorithm visualizations in computer science education,https://www.degruyter.com/document/doi/10.2478/s13537-014-0215-4/html
Using virtual reality for scaffolding computer programming learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038585905&doi=10.1145%2f3139131.3141225&partnerID=40&md5=99b7d4b1e9a858171933c6cc5638d4ff
Challenges faced by undergraduate dental students during root canal treatment: a survey study,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772023000100411〈=pt
Co-operative learning as a tool in the teaching and learning of linear programming: a case of national curriculum vocational (NC(V)) level 3 multilingual students,http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1753-59132021000200014〈=pt
A Study of Students’ Context-Aware to Be Used as a Basis for Designing and Developing a Model of Mobile-Based Learning Environment to Enhance Computational Problem Solving in Programming for the High School Students,http://link.springer.com/10.1007/978-3-030-63885-6_54
The Design and Development of the Mobile Based Learning Environment to Enhance Computational Problem Solving in Programming for High School Students,https://link.springer.com/10.1007/978-3-031-15273-3_54
Development of Automatic Source Code Evaluation Tests Using Grey-Box Methods: A Programming Education Case Study,https://ieeexplore.ieee.org/document/10256103/
Automated Assessment in Learning and Teaching Programming Languages using Virtual Learning Environment,https://ieeexplore.ieee.org/document/8725127/
HelloArduBot: A DSL For Teaching Programming To Incoming Students With Open-source Robotic (OSR) Projects,https://dl.acm.org/doi/10.1145/3555051.3555070
Towards Understanding Online Question & Answer Interactions and their effects on student performance in large-scale STEM classes,https://educationaltechnologyjournal.springeropen.com/articles/10.1186/s41239-020-00200-7
An analysis of the difficulties of elementary school students in Python programming learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055330407&doi=10.18517%2fijaseit.8.4-2.2720&partnerID=40&md5=74a428015c037a3a4fa0f06304bb2763
The Old Question: Which Programming Language Should We Choose to Teach to Program?,http://link.springer.com/10.1007/978-3-030-71782-7_31
Development of Robot to Improve Learning of Programming Skills among Students,https://journal.esj.edu.iq/index.php/IJCM/article/view/558
Online Learning Resources Finder Based on Computer Programming Domain,https://ieeexplore.ieee.org/document/8913365/
Online and Offline Teaching Mode of C Language Programming,https://dl.acm.org/doi/10.1145/3425329.3425368
"Applying computational analysis of novice learners' computer programming patterns to reveal self-regulated learning, computational thinking, and learning performance",https://linkinghub.elsevier.com/retrieve/pii/S0747563221000686
Blended Teaching Practice of Object Oriented Programming Based on PBOPPPSP Model and R-A Model,https://doi.org/10.1145/3626686.3626703
Students’ adoption towards behavioral intention of digital learning platform,https://link.springer.com/10.1007/s10639-023-11637-4
Does Native Language Play a Role in Learning a Programming Language?,https://dl.acm.org/doi/10.1145/3159450.3159531
Evaluation of algorithms to support novice programmer,https://doi.org/10.1145/3290511.3290529
Orchestration and Adaptation of Learning Scenarios — Application to the Case of Programming Learning / Teaching,http://ieeexplore.ieee.org/document/8308253/
LoopAcademic: Helping the Learning and Teaching of Introductory Programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120528695&doi=10.1007%2f978-981-16-5063-5_47&partnerID=40&md5=459304e90d24e25d8d5b9a638c073da7
Digital Teaching Assistant for the Python Programming Course,https://ieeexplore.ieee.org/document/9801060/
Code-labelling: A teaching activity encouraging deep learning in a non-STEM introductory programming course,http://ieeexplore.ieee.org/document/8085470/
Enhancing object-oriented programming comprehension using optimized sequence diagram,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974622749&doi=10.1109%2fCSEET.2016.37&partnerID=40&md5=2dd165ecb95c7ace9ed52ea07c4dd4b9
An Active Learning Strategy for Programming Courses,http://link.springer.com/10.1007/978-3-030-11434-3_36
Hindi-CNL Coder - A Desktop Application for Learning Programming using Native Controlled Natural Language,https://ieeexplore.ieee.org/document/9155543/
Novice Programming Environments. Scratch & App Inventor: a first comparison,https://doi.org/10.1145/2643604.2643613
COALA - System for Visual Representation of Cryptography Algorithms,http://ieeexplore.ieee.org/document/6784486/
A new model for collaborative learning of programming using source code similarity detection,http://ieeexplore.ieee.org/document/7096047/
AlgoPoint as an Original Didactic Tool for Introductory Programming Using Flowcharts,https://www.scitepress.org/DigitalLibrary/Link.aspx?doi=10.5220/0011826300003470
Support for online teaching of the Semantics of Programming Languages course using interactive software tools,https://ieeexplore.ieee.org/document/9379225/
Developing and Evaluating a Multiplayer Game Mode in a Programming Learning Environment,https://ieeexplore.ieee.org/document/9815973/
Analyzing Social Networks and Learning Content on a Discussion Forum of an Introductory Programming MOOC in Higher Education,https://ieeexplore.ieee.org/document/10305937/
Object-Oriented Design and Programming: An Investigation of Novices’ Conceptions on Objects and Classes,https://doi.org/10.1145/2700519
"Microworlds, Games and Collaboration: three effective approaches to support novices in learning programming",https://doi.org/10.1145/2801081.2801094
Enhanced Robotics! Improving Building and Programming Learning Experiences for Students with Visual Impairments,https://doi.org/10.1145/3159450.3159501
Recognising object-oriented software design quality: a practitioner-based questionnaire survey,http://link.springer.com/10.1007/s11219-017-9364-8
Educational computer games in programming teaching and learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085212160&doi=10.12753%2f2066-026X-19-004&partnerID=40&md5=d6af34f9b6ec38f995ac28a7fd829b4c
Computer games in programming teaching and learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096482109&doi=10.12753%2f2066-026X-20-009&partnerID=40&md5=86952ce3c237c06f0992cb3cf2f707c6
